latitude	longitude	city	state
25.925001	-80.293038	Miami Lakes	Florida
25.925051	-80.316671	Hialeah	Florida
25.925219	-80.279458	Miami Gardens	Florida
25.925417	-80.27596	Miami Gardens	Florida
25.925484	-80.277699	Miami Gardens	Florida
25.925638	-80.253063	Miami Gardens	Florida
25.925686	-80.159829	North Miami Beach	Florida
25.925799	-80.261673	Miami Gardens	Florida
25.925825	-80.162301	North Miami Beach	Florida
25.925907	-80.177883	North Miami Beach	Florida
25.925956	-80.256385	Miami Gardens	Florida
25.926075	-80.233814	Miami Gardens	Florida
25.926369	-80.175959	Hialeah	Florida
25.92644	-80.250059	Miami Gardens	Florida
25.926529	-80.24098	Miami Gardens	Florida
25.926701	-80.170306	North Miami Beach	Florida
25.926721	-80.266402	Miami Gardens	Florida
25.926737	-80.234788	Miami Gardens	Florida
25.9268	-80.266831	Miami Gardens	Florida
25.927054	-80.294906	Hialeah	Florida
25.927375	-80.288828	Hialeah	Florida
25.92752	-80.235159	Miami Gardens	Florida
25.927554	-80.235129	Miami Gardens	Florida
25.927819	-80.18659	Hialeah	Florida
25.928111	-80.186505	Hialeah	Florida
25.928388	-80.134924		Florida
25.928998	-80.265057	Miami Gardens	Florida
25.929234	-80.221809	Miami Gardens	Florida
25.930385	-80.293422	Hialeah	Florida
25.930447	-80.293789	Hialeah	Florida
25.932654	-80.205572	Miami Gardens	Florida
25.932669	-80.20562	Miami Gardens	Florida
25.932723	-80.197235	North Miami Beach	Florida
25.932906	-80.279502	Hialeah	Florida
25.933256	-80.308927	Hialeah	Florida
25.933395	-80.243414	Miami Gardens	Florida
25.933636	-80.317863	Hialeah	Florida
25.933649	-80.341628	Hialeah	Florida
25.934498	-80.156956	North Miami Beach	Florida
25.934561	-80.195387	North Miami Beach	Florida
25.934687	-80.314662	Hialeah	Florida
25.934817	-80.208353	Miami Gardens	Florida
25.93484	-80.121915	Sunny Isles Beach	Florida
25.934983	-80.194966	North Miami Beach	Florida
25.935149	-80.154636	North Miami Beach	Florida
25.935526	-80.14936	North Miami Beach	Florida
25.935762	-80.245549	Miami Gardens	Florida
25.936407	-80.24444	Miami Gardens	Florida
25.937109	-80.26904	Miami Gardens	Florida
25.937189	-80.242165	Miami Gardens	Florida
25.937525	-80.139133	North Miami Beach	Florida
25.938304	-80.272474	Miami Gardens	Florida
25.938839	-80.196515	Miami Gardens	Florida
25.939246	-80.235139	Miami Gardens	Florida
25.939285	-80.219461	Miami Gardens	Florida
25.940505	-80.298034	Hialeah	Florida
25.940516	-80.248528	Miami Gardens	Florida
25.940677	-80.322081	Hialeah	Florida
25.940739	-80.251923	Miami Gardens	Florida
25.9415048	-80.332192	Hialeah	Florida
25.941642	-80.190322	Hialeah	Florida
25.941959	-80.307447	Hialeah	Florida
25.942094	-80.221187	Miami Gardens	Florida
25.942308	-80.293435	Miami Gardens	Florida
25.942722	-80.188773	North Miami Beach	Florida
25.943329	-80.27403	Miami Gardens	Florida
25.94339	-80.322413	Hialeah	Florida
25.943689	-80.302216	Hialeah	Florida
25.943691	-80.206043	Miami Gardens	Florida
25.944176	-80.33327	Hialeah	Florida
25.944467	-80.199821	Hialeah	Florida
25.944878	-80.253498	Miami Gardens	Florida
25.945629	-80.22327	Miami Gardens	Florida
25.946165	-80.159572	North Miami Beach	Florida
25.946707	-80.326768	Hialeah	Florida
25.946746	-80.270133	Miami Gardens	Florida
25.947458	-80.211792	Miami Gardens	Florida
25.947765	-80.208687	Miami Gardens	Florida
25.947993	-80.259754	Miami Gardens	Florida
25.948307	-80.148359	Miami	Florida
25.948373	-80.234464	Miami Gardens	Florida
25.948597	-80.144351	Aventura	Florida
25.949347	-80.309027	Hialeah	Florida
25.949738	-80.184317	Hialeah	Florida
25.949923	-80.169295	Aventura	Florida
25.950631	-80.304206	Hialeah	Florida
25.950915	-80.146782	Aventura	Florida
25.950996	-80.232635	Miami Gardens	Florida
25.951417	-80.260382	Miami Gardens	Florida
25.951787	-80.351903	Hialeah	Florida
25.952368	-80.198833	Hialeah	Florida
25.952378	-80.282478	Hialeah	Florida
25.952665	-80.274102	Miami Gardens	Florida
25.95286	-80.204319	Miami Gardens	Florida
25.953448	-80.279088	Hialeah	Florida
25.953817	-80.246134	Miami Gardens	Florida
25.953866	-80.240652	Miami Gardens	Florida
25.954262	-80.205317	Miami Gardens	Florida
25.954834	-80.257516	Miami Gardens	Florida
25.955229	-80.199071		Florida
25.955672	-80.242759	Miami Gardens	Florida
25.955901	-80.304392	Hialeah	Florida
25.955929	-80.304346	Hialeah	Florida
25.955931	-80.304412	Hialeah	Florida
25.955932	-80.304343	Hialeah	Florida
25.955934	-80.304367	Hialeah	Florida
25.955935	-80.304351	Hialeah	Florida
25.955936	-80.304319	Hialeah	Florida
25.955937	-80.304259	Hialeah	Florida
25.955937	-80.304353	Hialeah	Florida
25.955942	-80.304331	Hialeah	Florida
25.955948	-80.304374	Hialeah	Florida
25.955949	-80.304194	Hialeah	Florida
25.955949	-80.304356	Hialeah	Florida
25.955955	-80.304339	Hialeah	Florida
25.955961	-80.304265	Hialeah	Florida
25.955964	-80.20606	Miami Gardens	Florida
25.955966	-80.30435	Hialeah	Florida
25.955966	-80.304366	Hialeah	Florida
25.955971	-80.304228	Hialeah	Florida
25.9559	-80.304339	Hialeah	Florida
25.955989	-80.304382	Hialeah	Florida
25.95599	-80.304343	Hialeah	Florida
25.956019	-80.304289	Hialeah	Florida
25.956037	-80.304312	Hialeah	Florida
25.956256	-80.234942	Miami Gardens	Florida
25.956865	-80.241752	Miami Gardens	Florida
25.956925	-80.142628	Aventura	Florida
25.956972	-80.19834	Miami Gardens	Florida
25.957025	-80.221909	Miami Gardens	Florida
25.957085	-80.341225	Miramar	Florida
25.957362	-80.144198	Aventura	Florida
25.957868	-80.263666	Miami Gardens	Florida
25.957893	-80.351557	Miramar	Florida
25.958521	-80.256653	Miami Gardens	Florida
25.958585	-80.232889	Miami Gardens	Florida
25.958833	-80.212882	Miami Gardens	Florida
25.959115	-80.35197	Miramar	Florida
25.95957	-80.246885	Miami Gardens	Florida
25.959628	-80.178586		Florida
25.960471	-80.137426	Aventura	Florida
25.961533	-80.150514	Aventura	Florida
25.96237	-80.21462	Miami Gardens	Florida
25.962936	-80.183343		Florida
25.962937	-80.164656	Aventura	Florida
25.963029	-80.183631		Florida
25.963251	-80.316087	Miramar	Florida
25.963904	-80.147738	Aventura	Florida
25.964277	-80.266178	Miami Gardens	Florida
25.964809	-80.352982	Miramar	Florida
25.965192	-80.264442	Miami Gardens	Florida
25.96527	-80.211093	Miami Gardens	Florida
25.965835	-80.292816		Florida
25.966511	-80.321525	Miramar	Florida
25.967302	-80.348596	Miramar	Florida
25.968245	-80.266733	Miami Gardens	Florida
25.968403	-80.328002	Miramar	Florida
25.968657	-80.230328	Miami Gardens	Florida
25.969203	-80.145034	Aventura	Florida
25.969644	-80.200147	Miami Gardens	Florida
25.969656	-80.200179	Miami Gardens	Florida
25.96966	-80.353289	Miramar	Florida
25.969935	-80.35217	Miramar	Florida
25.970017	-80.315017	Miramar	Florida
25.970598	-80.358467	Miramar	Florida
25.97064	-80.352768	Miramar	Florida
25.970711	-80.271125	Miami Gardens	Florida
25.971694	-80.234773	Miami Gardens	Florida
25.972023	-80.357118	Miramar	Florida
25.972402	-80.358663	Miramar	Florida
25.972445	-80.16111	Aventura	Florida
25.972705	-80.247792	Miramar	Florida
25.973469	-80.141764	Aventura	Florida
25.973596	-80.282048	Miramar	Florida
25.9737	-80.191537	Pembroke Park	Florida
25.973789	-80.31402	Miramar	Florida
25.973836	-80.314048	Miramar	Florida
25.973928	-80.166465	Pembroke Park	Florida
25.974207	-80.25625	Miramar	Florida
25.974458	-80.277716	Miramar	Florida
25.974568	-80.278871	Miramar	Florida
25.974796	-80.261642	Miramar	Florida
25.975255	-80.22655	Miramar	Florida
25.975293	-80.249601	Miramar	Florida
25.975297	-80.334309	Miramar	Florida
25.975583	-80.343006	Miramar	Florida
25.975851	-80.165765	Pembroke Park	Florida
25.976175	-80.235733	Miramar	Florida
25.976534	-80.322889	Miramar	Florida
25.976771	-80.395115	Miramar	Florida
25.977038	-80.138356	Hallandale Beach	Florida
25.97755	-80.26104	Miramar	Florida
25.978561	-80.21802	Miramar	Florida
25.978717	-80.391709	Miramar	Florida
25.979105	-80.357076	Miramar	Florida
25.979677	-80.311249	Miramar	Florida
25.98007	-80.377188	Miramar	Florida
25.980136	-80.382377	Miramar	Florida
25.980263	-80.298851	Miramar	Florida
25.980591	-80.129894	Hallandale Beach	Florida
25.980659	-80.213675	Miramar	Florida
25.980697	-80.283332	Miramar	Florida
25.98145	-80.301863	Miramar	Florida
25.98148	-80.30177	Miramar	Florida
25.981499	-80.301694	Miramar	Florida
25.981548	-80.301833	Miramar	Florida
25.981593	-80.210062	Miramar	Florida
25.981628	-80.309723	Miramar	Florida
25.981669	-80.348768	Miramar	Florida
25.982837	-80.284798	Miramar	Florida
25.983039	-80.204168	West Park	Florida
25.983196	-80.162949	Hallandale Beach	Florida
25.983446	-80.369803	Miramar	Florida
25.983735	-80.220334	Miramar	Florida
25.983764	-80.2201	Miramar	Florida
25.983826	-80.24875	Miramar	Florida
25.98437	-80.132487	Hallandale Beach	Florida
25.984401	-80.132679	Hallandale Beach	Florida
25.984407	-80.132426	Hallandale Beach	Florida
25.984409	-80.131835	Hallandale Beach	Florida
25.984436	-80.132505	Hallandale Beach	Florida
25.984627	-80.167683	Pembroke Park	Florida
25.984753	-80.215575	Miramar	Florida
25.984763	-80.193019	Pembroke Park	Florida
25.984863	-80.162705	Hallandale Beach	Florida
25.984978	-80.232027	Miramar	Florida
25.985027	-80.312826	Miramar	Florida
25.985053	-80.133958	Hallandale Beach	Florida
25.985251	-80.133344	Hallandale Beach	Florida
25.9852	-80.133419	Hallandale Beach	Florida
25.985297	-80.208718	Miramar	Florida
25.985367	-80.133355	Hallandale Beach	Florida
25.985369	-80.133309	Hallandale Beach	Florida
25.985379	-80.133304	Hallandale Beach	Florida
25.98558	-80.135657	Hallandale Beach	Florida
25.986045	-80.308968	Miramar	Florida
25.986107	-80.308966	Miramar	Florida
25.986149	-80.145166	Hallandale Beach	Florida
25.986775	-80.346887	Miramar	Florida
25.986887	-80.287111	Miramar	Florida
25.986983	-80.30986	Miramar	Florida
25.987001	-80.3032	Miramar	Florida
25.987128	-80.309178	Miramar	Florida
25.987493	-80.265845	Miramar	Florida
25.987807	-80.387929	Miramar	Florida
25.988363	-80.315734	Miramar	Florida
25.988564	-80.291405	Miramar	Florida
25.988865	-80.310399	Miramar	Florida
25.989399	-80.252011	Miramar	Florida
25.989648	-80.16604	Pembroke Park	Florida
25.989809	-80.282533	Miramar	Florida
25.989811	-80.315058	Miramar	Florida
25.991107	-80.18885	West Park	Florida
25.991183	-80.253898	Miramar	Florida
25.991186	-80.247411	Miramar	Florida
25.991798	-80.167816	Pembroke Park	Florida
25.991934	-80.245377	Miramar	Florida
25.992338	-98.0777	Río Bravo	Tamaulipas
25.992592	-80.286345	Miramar	Florida
25.99277	-80.230642	Miramar	Florida
25.993023	-80.160941	Hallandale Beach	Florida
25.993444	-80.207775	Miramar	Florida
25.993975	-80.390132	Pembroke Pines	Florida
25.994033	-80.188861	West Park	Florida
25.994206	-80.269488	Pembroke Pines	Florida
25.99485	-80.16618	Pembroke Park	Florida
25.99486	-80.247331	Pembroke Pines	Florida
25.995013	-80.216209	Miramar	Florida
25.995028	-80.275014	Pembroke Pines	Florida
25.995031	-80.2751	Pembroke Pines	Florida
25.995192	-80.207264	Miramar	Florida
25.99532	-80.200545	Hollywood	Florida
25.996251	-80.158983	Hallandale Beach	Florida
25.99676	-80.381388	Pembroke Pines	Florida
25.998524	-80.376562	Pembroke Pines	Florida
25.999502	-80.295662	Pembroke Pines	Florida
25.999722	-80.203278	Hollywood	Florida
25.999896	-80.254952	Pembroke Pines	Florida
25.99995	-80.254659	Pembroke Pines	Florida
25.999982	-80.263633	Pembroke Pines	Florida
26.000282	-80.341303	Pembroke Pines	Florida
26.000495	-80.393967	Pembroke Pines	Florida
26.000599	-80.218267	Hollywood	Florida
26.00082	-80.233438	Pembroke Pines	Florida
26.001934	-80.2187	Pembroke Pines	Florida
26.002378	-80.296006	Pembroke Pines	Florida
26.002596	-80.195451	Hollywood	Florida
26.002858	-80.379459	Pembroke Pines	Florida
26.002919	-80.284043	Pembroke Pines	Florida
26.003288	-80.2422	Pembroke Pines	Florida
26.004511	-80.172536	Hollywood	Florida
26.005178	-80.308966	Pembroke Pines	Florida
26.005341	-80.313279	Pembroke Pines	Florida
26.005603	-80.249291	Pembroke Pines	Florida
26.006001	-80.330131	Pembroke Pines	Florida
26.006179	-80.292778	Pembroke Pines	Florida
26.006216	-80.312253	Pembroke Pines	Florida
26.006306	-80.300208	Pembroke Pines	Florida
26.006641	-80.249937	Pembroke Pines	Florida
26.006705	-80.243042	Pembroke Pines	Florida
26.006955	-80.314328	Pembroke Pines	Florida
26.007009	-80.205961	Hollywood	Florida
26.007195	-80.301515	Pembroke Pines	Florida
26.007234	-80.293195	Pembroke Pines	Florida
26.007244	-80.292862	Pembroke Pines	Florida
26.007407	-80.356798	Pembroke Pines	Florida
26.007419	-80.311871	Pembroke Pines	Florida
26.007496	-80.247516	Pembroke Pines	Florida
26.007588	-80.404032	Pembroke Pines	Florida
26.007601	-80.352778	Pembroke Pines	Florida
26.007605	-80.30679	Pembroke Pines	Florida
26.007696	-80.274486	Pembroke Pines	Florida
26.007757	-80.292175	Pembroke Pines	Florida
26.007828	-80.297374	Pembroke Pines	Florida
26.007829	-80.292003	Pembroke Pines	Florida
26.007964	-80.375604	Pembroke Pines	Florida
26.008074	-80.381964	Pembroke Pines	Florida
26.008093	-80.324642	Pembroke Pines	Florida
26.008175	-80.324657	Pembroke Pines	Florida
26.008285	-80.259798	Pembroke Pines	Florida
26.008339	-80.325032	Pembroke Pines	Florida
26.008348	-80.32501	Pembroke Pines	Florida
26.008359	-80.324635	Pembroke Pines	Florida
26.008369	-80.32505	Pembroke Pines	Florida
26.008378	-80.32505	Pembroke Pines	Florida
26.008387	-80.325036	Pembroke Pines	Florida
26.00838	-80.325002	Pembroke Pines	Florida
26.008392	-80.325067	Pembroke Pines	Florida
26.008392	-80.325128	Pembroke Pines	Florida
26.008395	-80.325068	Pembroke Pines	Florida
26.008396	-80.325039	Pembroke Pines	Florida
26.008409	-80.325213	Pembroke Pines	Florida
26.008411	-80.325139	Pembroke Pines	Florida
26.008417	-80.325097	Pembroke Pines	Florida
26.008418	-80.325019	Pembroke Pines	Florida
26.008432	-80.325115	Pembroke Pines	Florida
26.00843	-80.325171	Pembroke Pines	Florida
26.008443	-80.325123	Pembroke Pines	Florida
26.008446	-80.325144	Pembroke Pines	Florida
26.008453	-80.325119	Pembroke Pines	Florida
26.008455	-80.325142	Pembroke Pines	Florida
26.008491	-80.325151	Pembroke Pines	Florida
26.008491	-80.365707	Pembroke Pines	Florida
26.008503	-80.325094	Pembroke Pines	Florida
26.008563	-80.324901	Pembroke Pines	Florida
26.008636	-80.3191	Pembroke Pines	Florida
26.008666	-80.253878	Pembroke Pines	Florida
26.008818	-80.143201	Hollywood	Florida
26.008949	-80.326401	Pembroke Pines	Florida
26.009179	-80.238963	Pembroke Pines	Florida
26.009357	-80.198531	Hollywood	Florida
26.00957	-80.402154	Pembroke Pines	Florida
26.009663	-80.302518	Pembroke Pines	Florida
26.009736	-80.333307	Pembroke Pines	Florida
26.009848	-80.281997	Pembroke Pines	Florida
26.009906	-80.225328	Pembroke Pines	Florida
26.01014	-80.321515	Pembroke Pines	Florida
26.010288	-80.211997	Hollywood	Florida
26.010334	-80.296648	Pembroke Pines	Florida
26.010507	-80.340937	Pembroke Pines	Florida
26.010518	-80.166535	Hollywood	Florida
26.01076	-80.381557	Pembroke Pines	Florida
26.010873	-80.297133	Pembroke Pines	Florida
26.011073	-80.418995	Pembroke Pines	Florida
26.011313	-80.301265	Pembroke Pines	Florida
26.011744	-80.321091	Pembroke Pines	Florida
26.011822	-80.268229	Pembroke Pines	Florida
26.011994	-80.141176	Hollywood	Florida
26.012097	-80.188258	Hollywood	Florida
26.01243	-80.325511	Pembroke Pines	Florida
26.012608	-80.312957	Pembroke Pines	Florida
26.012739	-80.314584	Pembroke Pines	Florida
26.012758	-80.260445	Pembroke Pines	Florida
26.013253	-80.164567	Hollywood	Florida
26.013685	-80.168427	Hollywood	Florida
26.013933	-80.307311	Pembroke Pines	Florida
26.014042	-80.307467	Pembroke Pines	Florida
26.014049	-80.307538	Pembroke Pines	Florida
26.014062	-80.307491	Pembroke Pines	Florida
26.014079	-80.307437	Pembroke Pines	Florida
26.014112	-80.307476	Pembroke Pines	Florida
26.014199	-80.307513	Pembroke Pines	Florida
26.014201	-80.307464	Pembroke Pines	Florida
26.014215	-80.307525	Pembroke Pines	Florida
26.014219	-80.307538	Pembroke Pines	Florida
26.014229	-80.307551	Pembroke Pines	Florida
26.014231	-80.30756	Pembroke Pines	Florida
26.014232	-80.307546	Pembroke Pines	Florida
26.014238	-80.307589	Pembroke Pines	Florida
26.014254	-80.307569	Pembroke Pines	Florida
26.014263	-80.307504	Pembroke Pines	Florida
26.014272	-80.307611	Pembroke Pines	Florida
26.0142	-80.307525	Pembroke Pines	Florida
26.014298	-80.307607	Pembroke Pines	Florida
26.014468	-80.305773	Pembroke Pines	Florida
26.014633	-80.307718	Pembroke Pines	Florida
26.015466	-80.264217	Pembroke Pines	Florida
26.015565	-80.303959	Pembroke Pines	Florida
26.017047	-80.387012	Pembroke Pines	Florida
26.017219	-80.250617	Pembroke Pines	Florida
26.017538	-80.28424	Pembroke Pines	Florida
26.019085	-80.183278	Hollywood	Florida
26.019517	-80.345293	Pembroke Pines	Florida
26.019653	-80.2504	Pembroke Pines	Florida
26.020267	-80.348715	Pembroke Pines	Florida
26.020688	-80.332723	Pembroke Pines	Florida
26.020935	-80.313579	Pembroke Pines	Florida
26.021499	-80.116339	Hollywood	Florida
26.021759	-80.31149	Pembroke Pines	Florida
26.022281	-80.322297	Pembroke Pines	Florida
26.022878	-80.39598	Pembroke Pines	Florida
26.023204	-80.242738	Pembroke Pines	Florida
26.024986	-80.142498	Hollywood	Florida
26.025427	-80.370217	Pembroke Pines	Florida
26.025818	-80.354115	Pembroke Pines	Florida
26.026454	-80.408016	Pembroke Pines	Florida
26.026504	-80.27822	Pembroke Pines	Florida
26.02663	-80.165419	Hollywood	Florida
26.026744	-80.3489	Pembroke Pines	Florida
26.027868	-80.324205	Pembroke Pines	Florida
26.028641	-80.370758	Pembroke Pines	Florida
26.028667	-80.350298	Pembroke Pines	Florida
26.029521	-80.164194	Hollywood	Florida
26.029906	-80.203593	Hollywood	Florida
26.029969	-80.353132	Davie	Florida
26.030466	-80.30485	Pembroke Pines	Florida
26.030541	-81.700444		Florida
26.031132	-80.212477	Hollywood	Florida
26.031144	-80.287933	Pembroke Pines	Florida
26.03135	-80.353978	Davie	Florida
26.031413	-80.354081	Davie	Florida
26.032734	-80.147658	Hollywood	Florida
26.032769	-80.356232	Davie	Florida
26.035851	-80.153901	Hollywood	Florida
26.037243	-80.148874	Dania Beach	Florida
26.037778	-80.27144	Cooper City	Florida
26.037856	-80.399021	Southwest Ranches	Florida
26.038218	-80.256945	Cooper City	Florida
26.039813	-80.16248	Hollywood	Florida
26.040095	-80.267222	Cooper City	Florida
26.040478	-80.162455	Hollywood	Florida
26.040844	-80.360497	Davie	Florida
26.041105	-80.240935	Davie	Florida
26.041495	-80.250431	Davie	Florida
26.0417	-80.249959	Davie	Florida
26.04247	-80.251414	Davie	Florida
26.042741	-80.337805	Southwest Ranches	Florida
26.043987	-80.32642	Southwest Ranches	Florida
26.044684	-80.163634	Hollywood	Florida
26.046639	-80.242681	Davie	Florida
26.047395	-80.188517	Hollywood	Florida
26.047885	-80.227943	Davie	Florida
26.048623	-80.163030	Dania Beach	Florida
26.04873	-80.16216	Dania Beach	Florida
26.04932	-80.21288	Hollywood Seminole Reservation	Florida
26.05066	-80.21382	Hollywood Seminole Reservation	Florida
26.051303	-80.209143	Hollywood Seminole Reservation	Florida
26.051332	-80.159912	Dania Beach	Florida
26.054844	-80.143834	Dania Beach	Florida
26.055071	-80.315534	Pembroke Pines	Florida
